year,state_name,commodity_desc,statisticcat_desc,unit_desc,value
2023,IOWA,SOYBEANS,PRODUCTION,$,6991088000.0
2022,IOWA,SOYBEANS,PRODUCTION,$,8331921000.0
2021,IOWA,SOYBEANS,PRODUCTION,$,8467326000.0
2020,IOWA,SOYBEANS,PRODUCTION,$,5616378000.0
2025,IOWA,SOYBEANS,PRODUCTION,BU,609700000.0
2025,IOWA,SOYBEANS,PRODUCTION,BU,587790000.0
2025,IOWA,SOYBEANS,PRODUCTION,BU,609700000.0
2025,IOWA,SOYBEANS,PRODUCTION,BU,609700000.0
2024,IOWA,SOYBEANS,PRODUCTION,BU,597600000.0
2024,IOWA,SOYBEANS,PRODUCTION,BU,608170000.0
2024,IOWA,SOYBEANS,PRODUCTION,BU,608170000.0
2024,IOWA,SOYBEANS,PRODUCTION,BU,638080000.0
2024,IOWA,SOYBEANS,PRODUCTION,BU,628110000.0
2023,IOWA,SOYBEANS,PRODUCTION,BU,573040000.0
2023,IOWA,SOYBEANS,PRODUCTION,BU,557960000.0
2023,IOWA,SOYBEANS,PRODUCTION,BU,572460000.0
2023,IOWA,SOYBEANS,PRODUCTION,BU,572460000.0
2023,IOWA,SOYBEANS,PRODUCTION,BU,572460000.0
2022,IOWA,SOYBEANS,PRODUCTION,BU,586755000.0
2022,IOWA,SOYBEANS,PRODUCTION,BU,592760000.0
2022,IOWA,SOYBEANS,PRODUCTION,BU,591180000.0
2022,IOWA,SOYBEANS,PRODUCTION,BU,581160000.0
2022,IOWA,SOYBEANS,PRODUCTION,BU,591180000.0
2021,IOWA,SOYBEANS,PRODUCTION,BU,631890000.0
2021,IOWA,SOYBEANS,PRODUCTION,BU,569560000.0
2021,IOWA,SOYBEANS,PRODUCTION,BU,601200000.0
2021,IOWA,SOYBEANS,PRODUCTION,BU,611220000.0
2021,IOWA,SOYBEANS,PRODUCTION,BU,591180000.0
2020,IOWA,SOYBEANS,PRODUCTION,BU,505980000.0
2020,IOWA,SOYBEANS,PRODUCTION,BU,540560000.0
2020,IOWA,SOYBEANS,PRODUCTION,BU,503280000.0
2020,IOWA,SOYBEANS,PRODUCTION,BU,521920000.0
2020,IOWA,SOYBEANS,PRODUCTION,BU,503280000.0
2025,IOWA,SOYBEANS,YIELD,BU / ACRE,65.0
2025,IOWA,SOYBEANS,YIELD,BU / ACRE,63.0
2025,IOWA,SOYBEANS,YIELD,BU / ACRE,65.0
2025,IOWA,SOYBEANS,YIELD,BU / ACRE,65.0
2024,IOWA,SOYBEANS,YIELD,BU / ACRE,60.0
2024,IOWA,SOYBEANS,YIELD,BU / ACRE,61.0
2024,IOWA,SOYBEANS,YIELD,BU / ACRE,61.0
2024,IOWA,SOYBEANS,YIELD,BU / ACRE,64.0
2024,IOWA,SOYBEANS,YIELD,BU / ACRE,63.0
2023,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2023,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2023,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2023,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2023,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2022,IOWA,SOYBEANS,YIELD,BU / ACRE,58.5
2022,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2022,IOWA,SOYBEANS,YIELD,BU / ACRE,59.0
2022,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2022,IOWA,SOYBEANS,YIELD,BU / ACRE,59.0
2021,IOWA,SOYBEANS,YIELD,BU / ACRE,63.0
2021,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2021,IOWA,SOYBEANS,YIELD,BU / ACRE,60.0
2021,IOWA,SOYBEANS,YIELD,BU / ACRE,61.0
2021,IOWA,SOYBEANS,YIELD,BU / ACRE,59.0
2020,IOWA,SOYBEANS,YIELD,BU / ACRE,54.0
2020,IOWA,SOYBEANS,YIELD,BU / ACRE,58.0
2020,IOWA,SOYBEANS,YIELD,BU / ACRE,54.0
2020,IOWA,SOYBEANS,YIELD,BU / ACRE,56.0
2020,IOWA,SOYBEANS,YIELD,BU / ACRE,54.0
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.2
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.3
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.2
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.3
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.9
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.5
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.4
2025,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.3
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.2
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.0
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.0
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,11.9
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,11.7
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.1
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,11.8
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,11.6
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.6
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.2
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2024,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.0
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.4
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,15.1
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,15.0
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,15.0
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.5
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.8
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.2
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.1
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.8
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.1
2023,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.3
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.8
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.7
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,15.4
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,16.0
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,16.5
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,16.6
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,15.9
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,15.6
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.5
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.5
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.8
2022,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.4
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.5
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.6
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.4
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.1
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.9
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,14.0
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.2
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.0
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.1
2021,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,12.5
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.9
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,9.0
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,8.81
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,8.78
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,8.42
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,8.4
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,8.49
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,8.72
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,8.88
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,9.43
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,9.93
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2020,ILLINOIS,SOYBEANS,PRICE RECEIVED,$ / BU,10.3
2024,ILLINOIS,SOYBEANS,PRODUCTION,$,7086400000.0
2023,ILLINOIS,SOYBEANS,PRODUCTION,$,8046360000.0
2022,ILLINOIS,SOYBEANS,PRODUCTION,$,9684675000.0
2021,ILLINOIS,SOYBEANS,PRODUCTION,$,9222525000.0
2020,ILLINOIS,SOYBEANS,PRODUCTION,$,6703500000.0
2025,ILLINOIS,SOYBEANS,PRODUCTION,BU,663000000.0
2025,ILLINOIS,SOYBEANS,PRODUCTION,BU,666250000.0
2025,ILLINOIS,SOYBEANS,PRODUCTION,BU,663000000.0
2025,ILLINOIS,SOYBEANS,PRODUCTION,BU,663000000.0
2024,ILLINOIS,SOYBEANS,PRODUCTION,BU,688000000.0
2024,ILLINOIS,SOYBEANS,PRODUCTION,BU,709500000.0
2024,ILLINOIS,SOYBEANS,PRODUCTION,BU,698750000.0
2024,ILLINOIS,SOYBEANS,PRODUCTION,BU,720250000.0
2024,ILLINOIS,SOYBEANS,PRODUCTION,BU,698750000.0
2023,ILLINOIS,SOYBEANS,PRODUCTION,BU,648900000.0
2023,ILLINOIS,SOYBEANS,PRODUCTION,BU,616900000.0
2023,ILLINOIS,SOYBEANS,PRODUCTION,BU,628300000.0
2023,ILLINOIS,SOYBEANS,PRODUCTION,BU,628300000.0
2023,ILLINOIS,SOYBEANS,PRODUCTION,BU,628300000.0
2022,ILLINOIS,SOYBEANS,PRODUCTION,BU,677250000.0
2022,ILLINOIS,SOYBEANS,PRODUCTION,BU,732600000.0
2022,ILLINOIS,SOYBEANS,PRODUCTION,BU,684800000.0
2022,ILLINOIS,SOYBEANS,PRODUCTION,BU,684800000.0
2022,ILLINOIS,SOYBEANS,PRODUCTION,BU,684800000.0
2021,ILLINOIS,SOYBEANS,PRODUCTION,BU,683150000.0
2021,ILLINOIS,SOYBEANS,PRODUCTION,BU,681600000.0
2021,ILLINOIS,SOYBEANS,PRODUCTION,BU,675200000.0
2021,ILLINOIS,SOYBEANS,PRODUCTION,BU,675200000.0
2021,ILLINOIS,SOYBEANS,PRODUCTION,BU,675200000.0
2020,ILLINOIS,SOYBEANS,PRODUCTION,BU,615000000.0
2020,ILLINOIS,SOYBEANS,PRODUCTION,BU,662400000.0
2020,ILLINOIS,SOYBEANS,PRODUCTION,BU,594500000.0
2020,ILLINOIS,SOYBEANS,PRODUCTION,BU,615000000.0
2020,ILLINOIS,SOYBEANS,PRODUCTION,BU,641700000.0
2025,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,65.0
2025,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,65.0
2025,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,65.0
2025,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,65.0
2024,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2024,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,66.0
2024,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,65.0
2024,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,67.0
2024,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,65.0
2023,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,63.0
2023,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,62.0
2023,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,61.0
2023,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,61.0
2023,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,61.0
2022,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,63.0
2022,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,66.0
2022,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2022,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2022,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2021,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,65.0
2021,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2021,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2021,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2021,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2020,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,60.0
2020,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,64.0
2020,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,58.0
2020,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,60.0
2020,ILLINOIS,SOYBEANS,YIELD,BU / ACRE,62.0
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.78
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.87
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.61
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.81
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.0
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.94
2025,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.61
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.85
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.6
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.5
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.3
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.2
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.5
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.4
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.8
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.95
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.86
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.73
2024,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.52
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.1
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.6
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.1
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.5
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.4
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.1
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.4
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.6
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.9
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.5
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.9
2023,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.8
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.1
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.7
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.8
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.6
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.7
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,16.0
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,16.4
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.1
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.4
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.3
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.8
2022,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.6
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.4
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.3
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.1
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.6
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.0
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.8
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.4
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.4
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.1
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.0
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.1
2021,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.5
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.0
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.44
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,7.84
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,7.46
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,7.99
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.17
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.26
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.3
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.55
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.02
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.48
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.91
2020,MINNESOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.4
2024,MINNESOTA,SOYBEANS,PRODUCTION,$,3294000000.0
2023,MINNESOTA,SOYBEANS,PRODUCTION,$,4228224000.0
2022,MINNESOTA,SOYBEANS,PRODUCTION,$,5209950000.0
2021,MINNESOTA,SOYBEANS,PRODUCTION,$,4773884000.0
2020,MINNESOTA,SOYBEANS,PRODUCTION,$,4059000000.0
2025,MINNESOTA,SOYBEANS,PRODUCTION,BU,361080000.0
2025,MINNESOTA,SOYBEANS,PRODUCTION,BU,367290000.0
2025,MINNESOTA,SOYBEANS,PRODUCTION,BU,361080000.0
2025,MINNESOTA,SOYBEANS,PRODUCTION,BU,375240000.0
2024,MINNESOTA,SOYBEANS,PRODUCTION,BU,329400000.0
2024,MINNESOTA,SOYBEANS,PRODUCTION,BU,359170000.0
2024,MINNESOTA,SOYBEANS,PRODUCTION,BU,337180000.0
2024,MINNESOTA,SOYBEANS,PRODUCTION,BU,351840000.0
2024,MINNESOTA,SOYBEANS,PRODUCTION,BU,359170000.0
2023,MINNESOTA,SOYBEANS,PRODUCTION,BU,349440000.0
2023,MINNESOTA,SOYBEANS,PRODUCTION,BU,364070000.0
2023,MINNESOTA,SOYBEANS,PRODUCTION,BU,349440000.0
2023,MINNESOTA,SOYBEANS,PRODUCTION,BU,349440000.0
2023,MINNESOTA,SOYBEANS,PRODUCTION,BU,349440000.0
2022,MINNESOTA,SOYBEANS,PRODUCTION,BU,369500000.0
2022,MINNESOTA,SOYBEANS,PRODUCTION,BU,371500000.0
2022,MINNESOTA,SOYBEANS,PRODUCTION,BU,369000000.0
2022,MINNESOTA,SOYBEANS,PRODUCTION,BU,369000000.0
2022,MINNESOTA,SOYBEANS,PRODUCTION,BU,369000000.0
2021,MINNESOTA,SOYBEANS,PRODUCTION,BU,356260000.0
2021,MINNESOTA,SOYBEANS,PRODUCTION,BU,328090000.0
2021,MINNESOTA,SOYBEANS,PRODUCTION,BU,373870000.0
2021,MINNESOTA,SOYBEANS,PRODUCTION,BU,373870000.0
2021,MINNESOTA,SOYBEANS,PRODUCTION,BU,358610000.0
2020,MINNESOTA,SOYBEANS,PRODUCTION,BU,369000000.0
2020,MINNESOTA,SOYBEANS,PRODUCTION,BU,373830000.0
2020,MINNESOTA,SOYBEANS,PRODUCTION,BU,373830000.0
2020,MINNESOTA,SOYBEANS,PRODUCTION,BU,381160000.0
2020,MINNESOTA,SOYBEANS,PRODUCTION,BU,381160000.0
2025,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,51.0
2025,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,53.0
2025,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,51.0
2025,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,53.0
2024,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,45.0
2024,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,49.0
2024,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,46.0
2024,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2024,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,49.0
2023,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2023,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,49.0
2023,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2023,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2023,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2022,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,50.0
2022,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,50.0
2022,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,50.0
2022,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,50.0
2022,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,50.0
2021,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2021,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,43.0
2021,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,49.0
2021,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,49.0
2021,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2020,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,50.0
2020,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,51.0
2020,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,51.0
2020,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,52.0
2020,MINNESOTA,SOYBEANS,YIELD,BU / ACRE,52.0
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.69
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.84
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.93
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.82
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.0
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.0
2025,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.66
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.79
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.7
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,11.5
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,11.5
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,11.4
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,11.6
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,11.6
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,11.1
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.2
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.75
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.55
2024,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.63
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.2
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.6
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,15.1
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.9
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.5
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.0
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.6
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.8
2023,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.8
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.2
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.8
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.7
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,15.5
